tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,WARD
17031650200,IL,1994,0.43,162.62,111.52,77.66,13
17031650200,IL,1995,3.55,168.39,115.48,80.41,13
17031650200,IL,1996,1.29,170.57,116.97,81.45,13
17031650200,IL,1997,4.93,178.97,122.73,85.46,13
17031650200,IL,1998,2.19,182.89,125.42,87.33,13
17031650200,IL,1999,3.33,188.98,129.6,90.24,13
17031650200,IL,2000,10.81,209.41,143.61,100,13
17031650200,IL,2001,8.83,227.91,156.29,108.83,13
17031650200,IL,2002,7.04,243.95,167.3,116.49,13
17031650200,IL,2003,10.26,268.97,184.45,128.44,13
17031650200,IL,2004,12.55,302.72,207.59,144.55,13
17031650200,IL,2005,13.52,343.64,235.65,164.09,13
17031650200,IL,2006,8.78,373.81,256.35,178.5,13
17031650200,IL,2007,-1.1,369.71,253.54,176.55,13
17031650200,IL,2008,-7.19,343.14,235.31,163.86,13
17031650200,IL,2009,-19.93,274.75,188.41,131.2,13
17031650200,IL,2010,-11.72,242.55,166.33,115.82,13
17031650200,IL,2011,-15.46,205.04,140.61,97.91,13
17031650200,IL,2012,-5.54,193.69,132.83,92.49,13
17031650200,IL,2013,9.4,211.9,145.32,101.19,13
17031650200,IL,2014,9.48,232,159.1,110.78,13
17031650200,IL,2015,-3.2,224.58,154.01,107.24,13
17031650200,IL,2016,9.6,246.13,168.79,117.54,13
17031650200,IL,2017,5.54,259.77,178.15,124.05,13
17031660500,IL,1992,NA,100,NA,69.56,23
17031660500,IL,1993,6.74,106.74,NA,74.24,23
17031660500,IL,1994,-2.38,104.2,NA,72.48,23
17031660500,IL,1995,-0.32,103.86,NA,72.24,23
17031660500,IL,1996,11.28,115.57,NA,80.39,23
17031660500,IL,1997,10.44,127.64,NA,88.78,23
17031660500,IL,1998,3.08,131.57,NA,91.52,23
17031660500,IL,1999,1.71,133.82,NA,93.08,23
17031660500,IL,2000,7.43,143.76,NA,100,23
17031660500,IL,2001,14.75,164.97,NA,114.75,23
17031660500,IL,2002,8.65,179.24,NA,124.68,23
17031660500,IL,2003,12.01,200.78,NA,139.66,23
17031660500,IL,2004,9.66,220.16,NA,153.14,23
17031660500,IL,2005,22.24,269.13,NA,187.2,23
17031660500,IL,2006,14.5,308.16,NA,214.35,23
17031660500,IL,2007,-3.34,297.88,NA,207.2,23
17031660500,IL,2008,-0.61,296.05,NA,205.92,23
17031660500,IL,2009,-24.71,222.89,NA,155.04,23
17031660500,IL,2010,-22.99,171.66,NA,119.4,23
17031660500,IL,2011,-9.36,155.58,NA,108.22,23
17031660500,IL,2012,2.2,159.01,NA,110.6,23
17031660500,IL,2013,-3.47,153.49,NA,106.77,23
17031660500,IL,2014,-2.15,150.19,NA,104.47,23
17031660500,IL,2015,24.29,186.67,NA,129.85,23
17031660500,IL,2016,12.46,209.94,NA,146.03,23
17031660500,IL,2017,2.63,215.46,NA,149.87,23
17031221400,NA,NA,NA,NA,NA,NA,1
17031161000,IL,1991,NA,100,NA,61.38,45
17031161000,IL,1992,-0.34,99.66,NA,61.17,45
17031161000,IL,1993,5.51,105.15,NA,64.54,45
17031161000,IL,1994,7.15,112.66,NA,69.15,45
17031161000,IL,1995,5.13,118.44,NA,72.7,45
17031161000,IL,1996,5.76,125.27,NA,76.89,45
17031161000,IL,1997,5.36,131.98,NA,81.01,45
17031161000,IL,1998,-0.76,130.97,NA,80.39,45
17031161000,IL,1999,14.26,149.65,NA,91.85,45
17031161000,IL,2000,8.87,162.92,NA,100,45
17031161000,IL,2001,11.01,180.87,NA,111.01,45
17031161000,IL,2002,6,191.71,NA,117.67,45
17031161000,IL,2003,10.23,211.32,NA,129.71,45
17031161000,IL,2004,-3.32,204.3,NA,125.4,45
17031161000,IL,2005,14.07,233.04,NA,143.04,45
17031161000,IL,2006,7.2,249.81,NA,153.33,45
17031161000,IL,2007,6.54,266.15,NA,163.36,45
17031161000,IL,2008,-2.02,260.78,NA,160.07,45
17031161000,IL,2009,-11.06,231.95,NA,142.37,45
17031161000,IL,2010,-5.5,219.19,NA,134.54,45
17031161000,IL,2011,-4.58,209.15,NA,128.37,45
17031161000,IL,2012,-2.1,204.76,NA,125.68,45
17031161000,IL,2013,0.86,206.51,NA,126.75,45
17031161000,IL,2014,11.12,229.47,NA,140.85,45
17031161000,IL,2015,11.28,255.34,NA,156.73,45
17031161000,IL,2016,0.92,257.7,NA,158.18,45
17031161000,IL,2017,23.86,319.18,NA,195.91,45
17031340600,NA,NA,NA,NA,NA,NA,3
17031240500,NA,NA,NA,NA,NA,NA,32
17031240700,NA,NA,NA,NA,NA,NA,1
17031240800,NA,NA,NA,NA,NA,NA,1
17031240900,NA,NA,NA,NA,NA,NA,26
17031241100,NA,NA,NA,NA,NA,NA,1
17031190300,IL,1986,NA,100,69.66,42.31,31
17031190300,IL,1987,14.59,114.59,79.82,48.49,31
17031190300,IL,1988,7.58,123.27,85.87,52.16,31
17031190300,IL,1989,7.19,132.14,92.04,55.91,31
17031190300,IL,1990,8.65,143.56,100,60.75,31
17031190300,IL,1991,7.88,154.88,107.88,65.53,31
17031190300,IL,1992,-2.37,151.21,105.33,63.98,31
17031190300,IL,1993,6.24,160.64,111.9,67.97,31
17031190300,IL,1994,4.95,168.59,117.43,71.34,31
17031190300,IL,1995,2.03,172.01,119.82,72.78,31
17031190300,IL,1996,4.24,179.3,124.9,75.87,31
17031190300,IL,1997,3.86,186.23,129.72,78.8,31
17031190300,IL,1998,6.31,197.97,137.9,83.77,31
17031190300,IL,1999,2.71,203.34,141.64,86.04,31
17031190300,IL,2000,16.23,236.33,164.62,100,31
17031190300,IL,2001,9.85,259.6,180.83,109.85,31
17031190300,IL,2002,9.51,284.28,198.02,120.29,31
17031190300,IL,2003,7.88,306.69,213.63,129.77,31
17031190300,IL,2004,12.82,346,241.01,146.4,31
17031190300,IL,2005,14.08,394.72,274.95,167.02,31
17031190300,IL,2006,8.69,429.03,298.85,181.54,31
17031190300,IL,2007,-1.6,422.15,294.06,178.63,31
17031190300,IL,2008,-7.28,391.42,272.65,165.62,31
17031190300,IL,2009,-18.16,320.33,223.13,135.54,31
17031190300,IL,2010,-17.64,263.83,183.78,111.64,31
17031190300,IL,2011,-9.86,237.83,165.66,100.63,31
17031190300,IL,2012,-7.17,220.78,153.79,93.42,31
17031190300,IL,2013,0.32,221.48,154.28,93.72,31
17031190300,IL,2014,25.07,277,192.95,117.21,31
17031190300,IL,2015,-0.71,275.02,191.57,116.37,31
17031190300,IL,2016,9.57,301.34,209.9,127.51,31
17031190300,IL,2017,25.94,379.5,264.35,160.58,31
17031190800,IL,1990,NA,100,100,58.72,31
17031190800,IL,1991,0.09,100.09,100.09,58.77,31
17031190800,IL,1992,10.54,110.64,110.64,64.96,31
17031190800,IL,1993,3.53,114.54,114.54,67.25,31
17031190800,IL,1994,2.93,117.9,117.9,69.22,31
17031190800,IL,1995,-1.63,115.98,115.98,68.1,31
17031190800,IL,1996,5.99,122.92,122.92,72.17,31
17031190800,IL,1997,2.67,126.21,126.21,74.1,31
17031190800,IL,1998,4.75,132.21,132.21,77.63,31
17031190800,IL,1999,8.08,142.89,142.89,83.9,31
17031190800,IL,2000,19.19,170.31,170.31,100,31
17031190800,IL,2001,4.37,177.76,177.76,104.37,31
17031190800,IL,2002,14.08,202.79,202.79,119.07,31
17031190800,IL,2003,8.65,220.32,220.32,129.36,31
17031190800,IL,2004,9.9,242.14,242.14,142.17,31
17031190800,IL,2005,11.65,270.34,270.34,158.73,31
17031190800,IL,2006,15.23,311.52,311.52,182.91,31
17031190800,IL,2007,-0.41,310.23,310.23,182.15,31
17031190800,IL,2008,-13.32,268.91,268.91,157.89,31
17031190800,IL,2009,-19.38,216.79,216.79,127.29,31
17031190800,IL,2010,-21.25,170.71,170.71,100.23,31
17031190800,IL,2011,-3.39,164.93,164.93,96.84,31
17031190800,IL,2012,-19.34,133.03,133.03,78.11,31
17031190800,IL,2013,9.72,145.96,145.96,85.7,31
17031190800,IL,2014,30.13,189.94,189.94,111.52,31
17031190800,IL,2015,10.81,210.48,210.48,123.58,31
17031190800,IL,2016,4.96,220.92,220.92,129.72,31
17031190800,IL,2017,2.94,227.42,227.42,133.53,31
17031190900,IL,1993,NA,100,NA,73.94,31
17031190900,IL,1994,0.89,100.89,NA,74.6,31
17031190900,IL,1995,5.08,106.01,NA,78.38,31
17031190900,IL,1996,-1.05,104.9,NA,77.56,31
17031190900,IL,1997,6.02,111.22,NA,82.23,31
17031190900,IL,1998,6.23,118.15,NA,87.35,31
17031190900,IL,1999,7.7,127.24,NA,94.08,31
17031190900,IL,2000,6.29,135.25,NA,100,31
17031190900,IL,2001,23.72,167.34,NA,123.72,31
17031190900,IL,2002,8.81,182.08,NA,134.63,31
17031190900,IL,2003,11.41,202.85,NA,149.98,31
17031190900,IL,2004,1.93,206.76,NA,152.88,31
17031190900,IL,2005,19.53,247.14,NA,182.73,31
17031190900,IL,2006,12.03,276.87,NA,204.71,31
17031190900,IL,2007,-0.6,275.19,NA,203.47,31
17031190900,IL,2008,-11.46,243.65,NA,180.15,31
17031190900,IL,2009,-32.48,164.51,NA,121.64,31
17031190900,IL,2010,-5.37,155.68,NA,115.1,31
17031190900,IL,2011,NA,NA,NA,NA,31
17031190900,IL,2012,NA,133.99,NA,99.07,31
17031190900,IL,2013,-2.08,131.2,NA,97.01,31
17031190900,IL,2014,8.3,142.1,NA,105.06,31
17031190900,IL,2015,15.75,164.48,NA,121.61,31
17031190900,IL,2016,7.9,177.48,NA,131.22,31
17031190900,IL,2017,24.13,220.3,NA,162.88,31
17031191100,IL,1992,NA,100,NA,66.35,36
17031191100,IL,1993,4.22,104.22,NA,69.15,36
17031191100,IL,1994,-5.2,98.8,NA,65.55,36
17031191100,IL,1995,6.08,104.81,NA,69.54,36
17031191100,IL,1996,9.63,114.91,NA,76.24,36
17031191100,IL,1997,-1.12,113.62,NA,75.38,36
17031191100,IL,1998,8.29,123.04,NA,81.64,36
17031191100,IL,1999,2.93,126.65,NA,84.03,36
17031191100,IL,2000,19,150.72,NA,100,36
17031191100,IL,2001,6.85,161.05,NA,106.85,36
17031191100,IL,2002,9.7,176.67,NA,117.22,36
17031191100,IL,2003,8.3,191.34,NA,126.95,36
17031191100,IL,2004,9.22,208.98,NA,138.66,36
17031191100,IL,2005,17.69,245.95,NA,163.19,36
17031191100,IL,2006,4.13,256.12,NA,169.93,36
17031191100,IL,2007,4.89,268.63,NA,178.23,36
17031191100,IL,2008,-12.88,234.05,NA,155.29,36
17031191100,IL,2009,-32.98,156.87,NA,104.08,36
17031191100,IL,2010,-6.25,147.07,NA,97.58,36
17031191100,IL,2011,-20.85,116.41,NA,77.23,36
17031191100,IL,2012,6.22,123.64,NA,82.04,36
17031191100,IL,2013,3.02,127.37,NA,84.51,36
17031191100,IL,2014,3.01,131.21,NA,87.05,36
17031191100,IL,2015,23.62,162.2,NA,107.62,36
17031191100,IL,2016,6.48,172.71,NA,114.59,36
17031191100,IL,2017,10.45,190.76,NA,126.56,36
17031191200,IL,2001,NA,100,NA,NA,36
17031191200,IL,2002,16.64,116.64,NA,NA,36
17031191200,IL,2003,0.36,117.06,NA,NA,36
17031191200,IL,2004,28.47,150.39,NA,NA,36
17031191200,IL,2005,11.21,167.24,NA,NA,36
17031191200,IL,2006,7.56,179.89,NA,NA,36
17031191200,IL,2007,11.3,200.22,NA,NA,36
17031191200,IL,2008,-18.56,163.06,NA,NA,36
17031191200,IL,2009,NA,NA,NA,NA,36
17031191200,IL,2010,NA,NA,NA,NA,36
17031191200,IL,2011,NA,NA,NA,NA,36
17031191200,IL,2012,NA,NA,NA,NA,36
17031191200,IL,2013,NA,NA,NA,NA,36
17031191200,IL,2014,NA,NA,NA,NA,36
17031191200,IL,2015,NA,NA,NA,NA,36
17031191200,IL,2016,NA,NA,NA,NA,36
17031191200,IL,2017,NA,NA,NA,NA,36
17031080100,NA,NA,NA,NA,NA,NA,43
17031080400,NA,NA,NA,NA,NA,NA,27
17031081000,NA,NA,NA,NA,NA,NA,2
17031150600,IL,1986,NA,100,73.64,42.6,38
17031150600,IL,1987,2.95,102.95,75.81,43.85,38
17031150600,IL,1988,13.6,116.95,86.11,49.82,38
17031150600,IL,1989,15.45,135.01,99.41,57.51,38
17031150600,IL,1990,0.59,135.8,100,57.85,38
17031150600,IL,1991,10.13,149.56,110.13,63.71,38
17031150600,IL,1992,-1.29,147.62,108.7,62.88,38
17031150600,IL,1993,7.45,158.61,116.79,67.57,38
17031150600,IL,1994,0.69,159.7,117.6,68.03,38
17031150600,IL,1995,3.28,164.94,121.46,70.26,38
17031150600,IL,1996,4.4,172.2,126.8,73.35,38
17031150600,IL,1997,5.75,182.1,134.09,77.57,38
17031150600,IL,1998,3.07,187.7,138.21,79.96,38
17031150600,IL,1999,6.95,200.74,147.81,85.51,38
17031150600,IL,2000,16.94,234.75,172.86,100,38
17031150600,IL,2001,8.09,253.74,186.85,108.09,38
17031150600,IL,2002,6.64,270.59,199.25,115.27,38
17031150600,IL,2003,8,292.24,215.19,124.49,38
17031150600,IL,2004,11.54,325.96,240.02,138.85,38
17031150600,IL,2005,16.27,379.01,279.08,161.45,38
17031150600,IL,2006,5.12,398.4,293.36,169.71,38
17031150600,IL,2007,4.66,416.95,307.02,177.61,38
17031150600,IL,2008,-9,379.41,279.38,161.62,38
17031150600,IL,2009,-18.44,309.44,227.86,131.81,38
17031150600,IL,2010,-8.41,283.43,208.7,120.73,38
17031150600,IL,2011,-12.61,247.69,182.39,105.51,38
17031150600,IL,2012,-5.86,233.17,171.7,99.33,38
17031150600,IL,2013,12.51,262.34,193.17,111.75,38
17031150600,IL,2014,10.93,291.02,214.29,123.97,38
17031150600,IL,2015,9.56,318.83,234.77,135.81,38
17031150600,IL,2016,1.41,323.31,238.07,137.72,38
17031150600,IL,2017,7.59,347.83,256.13,148.17,38
17031301600,NA,NA,NA,NA,NA,NA,22
17031020500,NA,NA,NA,NA,NA,NA,50
17031821402,IL,1998,NA,100,NA,90.37,NA
17031821402,IL,1999,12.4,112.4,NA,101.57,NA
17031821402,IL,2000,-1.55,110.66,NA,100,NA
17031821402,IL,2001,4.81,115.98,NA,104.81,NA
17031821402,IL,2002,1.3,117.49,NA,106.17,NA
17031821402,IL,2003,1.96,119.79,NA,108.26,NA
17031821402,IL,2004,4.74,125.47,NA,113.39,NA
17031821402,IL,2005,8.7,136.39,NA,123.25,NA
17031821402,IL,2006,16.08,158.32,NA,143.07,NA
17031821402,IL,2007,-3.98,152.02,NA,137.38,NA
17031821402,IL,2008,-0.61,151.1,NA,136.54,NA
17031821402,IL,2009,-16.68,125.89,NA,113.77,NA
17031821402,IL,2010,-1.18,124.41,NA,112.43,NA
17031821402,IL,2011,-6.35,116.52,NA,105.29,NA
17031821402,IL,2012,-11.19,103.48,NA,93.51,NA
17031821402,IL,2013,-2.88,100.5,NA,90.82,NA
17031821402,IL,2014,12.22,112.78,NA,101.91,NA
17031821402,IL,2015,-12.83,98.31,NA,88.84,NA
17031821402,IL,2016,25.79,123.66,NA,111.75,NA
17031821402,IL,2017,NA,NA,NA,NA,NA
17031750300,IL,1986,NA,100,71.33,44.36,19
17031750300,IL,1987,3.5,103.5,73.83,45.91,19
17031750300,IL,1988,8.6,112.4,80.17,49.86,19
17031750300,IL,1989,13.79,127.9,91.23,56.73,19
17031750300,IL,1990,9.61,140.19,100,62.19,19
17031750300,IL,1991,7.22,150.32,107.22,66.68,19
17031750300,IL,1992,2.22,153.65,109.6,68.16,19
17031750300,IL,1993,4.27,160.21,114.28,71.06,19
17031750300,IL,1994,7.81,172.72,123.2,76.61,19
17031750300,IL,1995,2.42,176.9,126.18,78.47,19
17031750300,IL,1996,8.63,192.16,137.07,85.24,19
17031750300,IL,1997,-2.03,188.26,134.29,83.51,19
17031750300,IL,1998,4.36,196.47,140.14,87.15,19
17031750300,IL,1999,5.06,206.41,147.24,91.56,19
17031750300,IL,2000,9.22,225.44,160.81,100,19
17031750300,IL,2001,5.91,238.76,170.31,105.91,19
17031750300,IL,2002,4.3,249.04,177.64,110.47,19
17031750300,IL,2003,7.3,267.23,190.61,118.53,19
17031750300,IL,2004,10.08,294.16,209.83,130.48,19
17031750300,IL,2005,14.4,336.52,240.04,149.27,19
17031750300,IL,2006,11.8,376.22,268.36,166.88,19
17031750300,IL,2007,0.62,378.55,270.02,167.91,19
17031750300,IL,2008,-2.09,370.63,264.37,164.4,19
17031750300,IL,2009,-5.32,350.91,250.3,155.65,19
17031750300,IL,2010,-8.3,321.8,229.54,142.74,19
17031750300,IL,2011,-2.11,315.01,224.7,139.73,19
17031750300,IL,2012,-8.58,287.99,205.43,127.75,19
17031750300,IL,2013,2.7,295.76,210.96,131.19,19
17031750300,IL,2014,5.92,313.26,223.45,138.96,19
17031750300,IL,2015,-1.38,308.93,220.36,137.03,19
17031750300,IL,2016,6.17,327.99,233.96,145.49,19
17031750300,IL,2017,7.7,353.24,251.97,156.69,19
17031640800,IL,1992,NA,100,NA,82.48,13
17031640800,IL,1993,0.51,100.51,NA,82.9,13
17031640800,IL,1994,6.41,106.95,NA,88.22,13
17031640800,IL,1995,-1.9,104.92,NA,86.54,13
17031640800,IL,1996,0.66,105.6,NA,87.1,13
17031640800,IL,1997,3.01,108.78,NA,89.73,13
17031640800,IL,1998,3.7,112.81,NA,93.05,13
17031640800,IL,1999,3.61,116.88,NA,96.41,13
17031640800,IL,2000,3.73,121.24,NA,100,13
17031640800,IL,2001,16.93,141.77,NA,116.93,13
17031640800,IL,2002,12.11,158.93,NA,131.09,13
17031640800,IL,2003,7.71,171.19,NA,141.2,13
17031640800,IL,2004,18.66,203.14,NA,167.56,13
17031640800,IL,2005,12.8,229.14,NA,189,13
17031640800,IL,2006,10.32,252.78,NA,208.51,13
17031640800,IL,2007,0.03,252.86,NA,208.57,13
17031640800,IL,2008,-16.54,211.03,NA,174.07,13
17031640800,IL,2009,-13.08,183.44,NA,151.31,13
17031640800,IL,2010,-14.36,157.09,NA,129.57,13
17031640800,IL,2011,-9.48,142.21,NA,117.3,13
17031640800,IL,2012,-7.86,131.02,NA,108.07,13
17031640800,IL,2013,13.83,149.14,NA,123.02,13
17031640800,IL,2014,-1.89,146.33,NA,120.7,13
17031640800,IL,2015,15.56,169.1,NA,139.48,13
17031640800,IL,2016,-7.12,157.07,NA,129.55,13
17031640800,IL,2017,33.65,209.92,NA,173.15,13
17031750100,IL,1998,NA,100,NA,93.31,34
17031750100,IL,1999,0.01,100.01,NA,93.32,34
17031750100,IL,2000,7.16,107.17,NA,100,34
17031750100,IL,2001,9.54,117.4,NA,109.54,34
17031750100,IL,2002,2.38,120.19,NA,112.14,34
17031750100,IL,2003,3.03,123.82,NA,115.53,34
17031750100,IL,2004,10.12,136.36,NA,127.23,34
17031750100,IL,2005,10.55,150.74,NA,140.65,34
17031750100,IL,2006,10.11,165.98,NA,154.87,34
17031750100,IL,2007,8.28,179.73,NA,167.7,34
17031750100,IL,2008,-12.47,157.31,NA,146.78,34
17031750100,IL,2009,1.87,160.25,NA,149.52,34
17031750100,IL,2010,-14.08,137.68,NA,128.47,34
17031750100,IL,2011,-8.21,126.38,NA,117.92,34
17031750100,IL,2012,-5.12,119.91,NA,111.88,34
17031750100,IL,2013,3.28,123.84,NA,115.55,34
17031750100,IL,2014,6.41,131.78,NA,122.96,34
17031750100,IL,2015,-0.98,130.49,NA,121.75,34
17031750100,IL,2016,18.02,154,NA,143.69,34
17031750100,IL,2017,3.6,159.54,NA,148.86,34
17031740200,IL,1985,NA,100,65.04,41.41,19
17031740200,IL,1986,7.42,107.42,69.87,44.49,19
17031740200,IL,1987,5.01,112.81,73.37,46.72,19
17031740200,IL,1988,13.22,127.72,83.07,52.89,19
17031740200,IL,1989,12.94,144.24,93.82,59.74,19
17031740200,IL,1990,6.59,153.74,100,63.67,19
17031740200,IL,1991,6.32,163.46,106.32,67.7,19
17031740200,IL,1992,5.97,173.23,112.67,71.74,19
17031740200,IL,1993,4.3,180.67,117.51,74.82,19
17031740200,IL,1994,2.31,184.85,120.23,76.55,19
17031740200,IL,1995,5.6,195.21,126.97,80.84,19
17031740200,IL,1996,2.51,200.12,130.17,82.88,19
17031740200,IL,1997,7.97,216.07,140.54,89.48,19
17031740200,IL,1998,0.52,217.19,141.27,89.95,19
17031740200,IL,1999,4.65,227.3,147.84,94.13,19
17031740200,IL,2000,6.23,241.47,157.06,100,19
17031740200,IL,2001,6.11,256.23,166.66,106.11,19
17031740200,IL,2002,5.86,271.24,176.42,112.33,19
17031740200,IL,2003,5.88,287.2,186.8,118.94,19
17031740200,IL,2004,15.58,331.95,215.91,137.47,19
17031740200,IL,2005,11.46,369.99,240.66,153.23,19
17031740200,IL,2006,8.23,400.43,260.45,165.83,19
17031740200,IL,2007,0.11,400.89,260.75,166.02,19
17031740200,IL,2008,-0.8,397.68,258.67,164.7,19
17031740200,IL,2009,-8.31,364.62,237.16,151,19
17031740200,IL,2010,-5.03,346.29,225.24,143.41,19
17031740200,IL,2011,-5.2,328.28,213.53,135.95,19
17031740200,IL,2012,-6.12,308.18,200.45,127.63,19
17031740200,IL,2013,-1.35,304.03,197.75,125.91,19
17031740200,IL,2014,11.03,337.57,219.57,139.8,19
17031740200,IL,2015,-0.48,335.96,218.52,139.13,19
17031740200,IL,2016,2.54,344.5,224.08,142.67,19
17031740200,IL,2017,4.61,360.39,234.41,149.25,19
17031650400,IL,1986,NA,100,77.42,51.93,13
17031650400,IL,1987,-0.05,99.95,77.38,51.91,13
17031650400,IL,1988,7.66,107.61,83.31,55.88,13
17031650400,IL,1989,7.58,115.77,89.63,60.12,13
17031650400,IL,1990,11.57,129.17,100,67.08,13
17031650400,IL,1991,8.37,139.98,108.37,72.69,13
17031650400,IL,1992,4.22,145.89,112.95,75.76,13
17031650400,IL,1993,1.72,148.4,114.89,77.07,13
17031650400,IL,1994,2.71,152.42,118,79.15,13
17031650400,IL,1995,-0.56,151.56,117.34,78.7,13
17031650400,IL,1996,2.01,154.6,119.69,80.28,13
17031650400,IL,1997,5.55,163.17,126.33,84.74,13
17031650400,IL,1998,3.52,168.91,130.77,87.72,13
17031650400,IL,1999,3.61,175.02,135.5,90.89,13
17031650400,IL,2000,10.02,192.57,149.08,100,13
17031650400,IL,2001,8.8,209.51,162.2,108.8,13
17031650400,IL,2002,6.18,222.45,172.22,115.52,13
17031650400,IL,2003,12.79,250.91,194.25,130.3,13
17031650400,IL,2004,14.66,287.69,222.73,149.4,13
17031650400,IL,2005,16.58,335.4,259.66,174.17,13
17031650400,IL,2006,3.25,346.3,268.11,179.84,13
17031650400,IL,2007,3,356.69,276.15,185.23,13
17031650400,IL,2008,-9.12,324.17,250.97,168.34,13
17031650400,IL,2009,-22.04,252.72,195.65,131.24,13
17031650400,IL,2010,-15.28,214.1,165.75,111.18,13
17031650400,IL,2011,-11.18,190.16,147.22,98.75,13
17031650400,IL,2012,-5.77,179.19,138.73,93.05,13
17031650400,IL,2013,4.36,187,144.77,97.11,13
17031650400,IL,2014,0.74,188.38,145.85,97.83,13
17031650400,IL,2015,12.86,212.61,164.6,110.41,13
17031650400,IL,2016,17.88,250.63,194.03,130.15,13
17031650400,IL,2017,1.36,254.04,196.68,131.93,13
17031650500,IL,1991,NA,100,NA,72.61,18
17031650500,IL,1992,0.71,100.71,NA,73.13,18
17031650500,IL,1993,7.47,108.23,NA,78.59,18
17031650500,IL,1994,6.29,115.03,NA,83.53,18
17031650500,IL,1995,-3.55,110.95,NA,80.56,18
17031650500,IL,1996,4.1,115.49,NA,83.86,18
17031650500,IL,1997,5.4,121.73,NA,88.4,18
17031650500,IL,1998,-2.19,119.07,NA,86.46,18
17031650500,IL,1999,5.75,125.91,NA,91.43,18
17031650500,IL,2000,9.37,137.72,NA,100,18
17031650500,IL,2001,10.79,152.58,NA,110.79,18
17031650500,IL,2002,8.52,165.58,NA,120.23,18
17031650500,IL,2003,10.78,183.42,NA,133.19,18
17031650500,IL,2004,10.57,202.82,NA,147.27,18
17031650500,IL,2005,13.7,230.6,NA,167.44,18
17031650500,IL,2006,9.1,251.58,NA,182.68,18
17031650500,IL,2007,-1.63,247.49,NA,179.71,18
17031650500,IL,2008,-2.91,240.28,NA,174.48,18
17031650500,IL,2009,-19.53,193.35,NA,140.4,18
17031650500,IL,2010,-19.56,155.53,NA,112.94,18
17031650500,IL,2011,-11.18,138.14,NA,100.31,18
17031650500,IL,2012,-0.97,136.8,NA,99.33,18
17031650500,IL,2013,6.76,146.04,NA,106.05,18
17031650500,IL,2014,4.58,152.73,NA,110.91,18
17031650500,IL,2015,3.28,157.75,NA,114.55,18
17031650500,IL,2016,-2.06,154.49,NA,112.18,18
17031650500,IL,2017,18.51,183.08,NA,132.94,18
17031660600,IL,2001,NA,100,NA,NA,17
17031660600,IL,2002,5.45,105.45,NA,NA,17
17031660600,IL,2003,11.58,117.66,NA,NA,17
17031660600,IL,2004,11.67,131.39,NA,NA,17
17031660600,IL,2005,20.58,158.43,NA,NA,17
17031660600,IL,2006,11.85,177.21,NA,NA,17
17031660600,IL,2007,-1.91,173.82,NA,NA,17
17031660600,IL,2008,5.99,184.22,NA,NA,17
17031660600,IL,2009,-28.79,131.18,NA,NA,17
17031660600,IL,2010,NA,NA,NA,NA,17
17031660600,IL,2011,NA,107.04,NA,NA,17
17031660600,IL,2012,-15.37,90.59,NA,NA,17
17031660600,IL,2013,23.81,112.15,NA,NA,17
17031660600,IL,2014,NA,NA,NA,NA,17
17031660600,IL,2015,NA,103.28,NA,NA,17
17031660600,IL,2016,9.95,113.56,NA,NA,17
17031660600,IL,2017,23.44,140.19,NA,NA,17
17031221100,NA,NA,NA,NA,NA,NA,26
17031221300,NA,NA,NA,NA,NA,NA,1
17031221500,IL,2002,NA,100,NA,NA,1
17031221500,IL,2003,12.39,112.39,NA,NA,1
17031221500,IL,2004,10.11,123.75,NA,NA,1
17031221500,IL,2005,-2.99,120.05,NA,NA,1
17031221500,IL,2006,7.14,128.62,NA,NA,1
17031221500,IL,2007,6.92,137.52,NA,NA,1
17031221500,IL,2008,-4.13,131.84,NA,NA,1
17031221500,IL,2009,6.52,140.43,NA,NA,1
17031221500,IL,2010,-17.82,115.41,NA,NA,1
17031221500,IL,2011,7.35,123.9,NA,NA,1
17031221500,IL,2012,0.94,125.06,NA,NA,1
17031221500,IL,2013,-10.35,112.11,NA,NA,1
17031221500,IL,2014,26.7,142.05,NA,NA,1
17031221500,IL,2015,4.15,147.94,NA,NA,1
17031221500,IL,2016,6.12,156.99,NA,NA,1
17031221500,IL,2017,NA,NA,NA,NA,1
17031020100,IL,1993,NA,100,NA,65.22,49
17031020100,IL,1994,4.63,104.63,NA,68.24,49
17031020100,IL,1995,7.11,112.07,NA,73.09,49
17031020100,IL,1996,4.45,117.06,NA,76.35,49
17031020100,IL,1997,6.46,124.62,NA,81.28,49
17031020100,IL,1998,-6.69,116.29,NA,75.84,49
17031020100,IL,1999,11.37,129.51,NA,84.47,49
17031020100,IL,2000,18.39,153.32,NA,100,49
17031020100,IL,2001,13.45,173.95,NA,113.45,49
17031020100,IL,2002,7.98,187.83,NA,122.5,49
17031020100,IL,2003,5.01,197.23,NA,128.64,49
17031020100,IL,2004,5.41,207.89,NA,135.59,49
17031020100,IL,2005,17.13,243.5,NA,158.81,49
17031020100,IL,2006,12.57,274.11,NA,178.78,49
17031020100,IL,2007,4.79,287.24,NA,187.34,49
17031020100,IL,2008,-16.73,239.19,NA,156,49
17031020100,IL,2009,-8.82,218.1,NA,142.25,49
17031020100,IL,2010,-11.26,193.54,NA,126.23,49
17031020100,IL,2011,-3.75,186.28,NA,121.49,49
17031020100,IL,2012,-10.63,166.48,NA,108.58,49
